cohort,replay_id,view,path
development_swaps,development_h2-libero_10-task09-state31-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h2-libero_10-task09-state31-treatment_arm_plus_baseline_gripper.wrist.mp4
development_swaps,development_h2-libero_10-task09-state36-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h2-libero_10-task09-state36-baseline_arm_plus_treatment_gripper.agent.mp4
development_swaps,development_h2-libero_10-task09-state36-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h2-libero_10-task09-state36-baseline_arm_plus_treatment_gripper.wrist.mp4
development_swaps,development_h2-libero_10-task09-state36-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h2-libero_10-task09-state36-treatment_arm_plus_baseline_gripper.agent.mp4
development_swaps,development_h2-libero_10-task09-state36-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h2-libero_10-task09-state36-treatment_arm_plus_baseline_gripper.wrist.mp4
development_swaps,development_h2-libero_10-task09-state38-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h2-libero_10-task09-state38-baseline_arm_plus_treatment_gripper.agent.mp4
development_swaps,development_h2-libero_10-task09-state38-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h2-libero_10-task09-state38-baseline_arm_plus_treatment_gripper.wrist.mp4
development_swaps,development_h2-libero_10-task09-state38-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h2-libero_10-task09-state38-treatment_arm_plus_baseline_gripper.agent.mp4
development_swaps,development_h2-libero_10-task09-state38-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h2-libero_10-task09-state38-treatment_arm_plus_baseline_gripper.wrist.mp4
development_swaps,development_h4-libero_10-task00-state23-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task00-state23-baseline_arm_plus_treatment_gripper.agent.mp4
development_swaps,development_h4-libero_10-task00-state23-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task00-state23-baseline_arm_plus_treatment_gripper.wrist.mp4
development_swaps,development_h4-libero_10-task00-state23-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task00-state23-treatment_arm_plus_baseline_gripper.agent.mp4
development_swaps,development_h4-libero_10-task00-state23-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task00-state23-treatment_arm_plus_baseline_gripper.wrist.mp4
development_swaps,development_h4-libero_10-task00-state24-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task00-state24-baseline_arm_plus_treatment_gripper.agent.mp4
development_swaps,development_h4-libero_10-task00-state24-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task00-state24-baseline_arm_plus_treatment_gripper.wrist.mp4
development_swaps,development_h4-libero_10-task00-state24-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task00-state24-treatment_arm_plus_baseline_gripper.agent.mp4
development_swaps,development_h4-libero_10-task00-state24-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task00-state24-treatment_arm_plus_baseline_gripper.wrist.mp4
development_swaps,development_h4-libero_10-task00-state25-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task00-state25-baseline_arm_plus_treatment_gripper.agent.mp4
development_swaps,development_h4-libero_10-task00-state25-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task00-state25-baseline_arm_plus_treatment_gripper.wrist.mp4
development_swaps,development_h4-libero_10-task00-state25-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task00-state25-treatment_arm_plus_baseline_gripper.agent.mp4
development_swaps,development_h4-libero_10-task00-state25-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task00-state25-treatment_arm_plus_baseline_gripper.wrist.mp4
development_swaps,development_h4-libero_10-task00-state27-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task00-state27-baseline_arm_plus_treatment_gripper.agent.mp4
development_swaps,development_h4-libero_10-task00-state27-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task00-state27-baseline_arm_plus_treatment_gripper.wrist.mp4
development_swaps,development_h4-libero_10-task00-state27-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task00-state27-treatment_arm_plus_baseline_gripper.agent.mp4
development_swaps,development_h4-libero_10-task00-state27-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task00-state27-treatment_arm_plus_baseline_gripper.wrist.mp4
development_swaps,development_h4-libero_10-task00-state34-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task00-state34-baseline_arm_plus_treatment_gripper.agent.mp4
development_swaps,development_h4-libero_10-task00-state34-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task00-state34-baseline_arm_plus_treatment_gripper.wrist.mp4
development_swaps,development_h4-libero_10-task00-state34-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task00-state34-treatment_arm_plus_baseline_gripper.agent.mp4
development_swaps,development_h4-libero_10-task00-state34-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task00-state34-treatment_arm_plus_baseline_gripper.wrist.mp4
development_swaps,development_h4-libero_10-task01-state41-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task01-state41-baseline_arm_plus_treatment_gripper.agent.mp4
development_swaps,development_h4-libero_10-task01-state41-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task01-state41-baseline_arm_plus_treatment_gripper.wrist.mp4
development_swaps,development_h4-libero_10-task01-state41-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task01-state41-treatment_arm_plus_baseline_gripper.agent.mp4
development_swaps,development_h4-libero_10-task01-state41-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task01-state41-treatment_arm_plus_baseline_gripper.wrist.mp4
development_swaps,development_h4-libero_10-task02-state20-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task02-state20-baseline_arm_plus_treatment_gripper.agent.mp4
development_swaps,development_h4-libero_10-task02-state20-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task02-state20-baseline_arm_plus_treatment_gripper.wrist.mp4
development_swaps,development_h4-libero_10-task02-state20-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task02-state20-treatment_arm_plus_baseline_gripper.agent.mp4
development_swaps,development_h4-libero_10-task02-state20-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task02-state20-treatment_arm_plus_baseline_gripper.wrist.mp4
development_swaps,development_h4-libero_10-task02-state25-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task02-state25-baseline_arm_plus_treatment_gripper.agent.mp4
development_swaps,development_h4-libero_10-task02-state25-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task02-state25-baseline_arm_plus_treatment_gripper.wrist.mp4
development_swaps,development_h4-libero_10-task02-state25-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task02-state25-treatment_arm_plus_baseline_gripper.agent.mp4
development_swaps,development_h4-libero_10-task02-state25-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task02-state25-treatment_arm_plus_baseline_gripper.wrist.mp4
development_swaps,development_h4-libero_10-task02-state31-baseline_arm_plus_treatment_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task02-state31-baseline_arm_plus_treatment_gripper.agent.mp4
development_swaps,development_h4-libero_10-task02-state31-baseline_arm_plus_treatment_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task02-state31-baseline_arm_plus_treatment_gripper.wrist.mp4
development_swaps,development_h4-libero_10-task02-state31-treatment_arm_plus_baseline_gripper,agent,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task02-state31-treatment_arm_plus_baseline_gripper.agent.mp4
development_swaps,development_h4-libero_10-task02-state31-treatment_arm_plus_baseline_gripper,wrist,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/development_swaps/development_h4-libero_10-task02-state31-treatment_arm_plus_baseline_gripper.wrist.mp4
