contrast,block_id,pair_type,task_id,state_id,baseline_agent,baseline_wrist,treatment_agent,treatment_wrist,baseline_arm_treatment_gripper_agent,baseline_arm_treatment_gripper_wrist,treatment_arm_baseline_gripper_agent,treatment_arm_baseline_gripper_wrist
phase1_h4,libero_10-task04-state21,harm,4,21,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state21-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state21-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state21-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state21-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state21-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state21-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state21-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state21-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task04-state24,harm,4,24,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state24-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state24-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state24-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state24-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state24-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state24-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state24-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state24-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task04-state25,rescue,4,25,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state25-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state25-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state25-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state25-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state25-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state25-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state25-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state25-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task04-state28,rescue,4,28,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state28-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state28-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state28-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state28-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state28-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state28-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state28-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state28-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task04-state31,rescue,4,31,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state31-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state31-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state31-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state31-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state31-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state31-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state31-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state31-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task04-state40,rescue,4,40,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state40-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state40-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state40-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state40-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state40-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state40-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state40-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state40-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task04-state41,rescue,4,41,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state41-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state41-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state41-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task04-state41-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state41-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state41-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state41-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task04-state41-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task05-state19,rescue,5,19,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task05-state19-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task05-state19-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task05-state19-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task05-state19-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task05-state19-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task05-state19-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task05-state19-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task05-state19-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task05-state36,harm,5,36,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task05-state36-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task05-state36-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task05-state36-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task05-state36-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task05-state36-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task05-state36-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task05-state36-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task05-state36-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task06-state16,harm,6,16,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state16-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state16-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state16-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state16-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state16-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state16-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state16-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state16-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task06-state17,harm,6,17,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state17-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state17-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state17-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state17-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state17-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state17-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state17-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state17-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task06-state18,harm,6,18,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state18-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state18-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state18-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task06-state18-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state18-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state18-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state18-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task06-state18-treatment_arm_plus_baseline_gripper.wrist.mp4
